t,x,y,psi,u,v,r,u_d,psi_deg,psi_d_deg,xte_m,F_port_kgf,F_stbd_kgf,tau_u_N,tau_r_Nm,tau_u_cmd_N,tau_r_cmd_Nm,wp_idx
4.200000000000000955e-01,1.110792268862743348e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.473902455170352122e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.813497633595370750e-01,8.813497633595370750e-01,1.728617731369960708e+01,0.000000000000000000e+00,1.728617731369960708e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000001132e-01,1.201424365138633182e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.589147820879193040e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.569951713459375009e-01,8.569951713459375009e-01,1.680850339415927408e+01,0.000000000000000000e+00,1.680850339415927408e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000001310e-01,1.294304064350908223e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.698663934396710706e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.338880716716555730e-01,8.338880716716555730e-01,1.635529691611768044e+01,0.000000000000000000e+00,1.635529691611768044e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000001488e-01,1.389319298073145581e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.802702424257455083e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.119740830280087751e-01,8.119740830280087751e-01,1.592549128265324399e+01,0.000000000000000000e+00,1.592549128265324399e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000001110e-01,1.486362924059600465e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.901504386195374430e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.912010932019732934e-01,7.912010932019732934e-01,1.551806440129826115e+01,0.000000000000000000e+00,1.551806440129826115e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000001288e-01,1.585332525797908121e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.995301374443065767e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.715190374740781287e-01,7.715190374740781287e-01,1.513203433769033524e+01,0.000000000000000000e+00,1.513203433769033524e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000001465e-01,1.686130229788516399e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.084316188434323536e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.528797234768480617e-01,7.528797234768480617e-01,1.476645588046846314e+01,0.000000000000000000e+00,1.476645588046846314e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000001643e-01,1.788662536853444229e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.168763493571206791e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.352366937450421913e-01,7.352366937450421913e-01,1.442041784542963434e+01,0.000000000000000000e+00,1.442041784542963434e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000001821e-01,1.892840164487984977e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.248850308616352933e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.185451185686794195e-01,7.185451185686794195e-01,1.409304097402307931e+01,0.000000000000000000e+00,1.409304097402307931e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000001998e-01,1.998577897867325759e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.324776387079347417e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.027617129343176616e-01,7.027617129343176616e-01,1.378347630429465198e+01,0.000000000000000000e+00,1.378347630429465198e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000002176e-01,2.105794447622205412e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.396734515522259024e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.878446723455656775e-01,6.878446723455656775e-01,1.349090391211528228e+01,0.000000000000000000e+00,1.349090391211528228e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000002354e-01,2.214412312917411474e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.464910747891756904e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.737536231780395513e-01,6.737536231780395513e-01,1.321453193747784205e+01,0.000000000000000000e+00,1.321453193747784205e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000002531e-01,2.324357648715641156e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.529484591699025398e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.604495839682636982e-01,6.604495839682636982e-01,1.295359582524474540e+01,0.000000000000000000e+00,1.295359582524474540e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000002709e-01,2.435560136396904551e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.590629159039507412e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.478949346771885054e-01,6.478949346771885054e-01,1.270735772230410099e+01,0.000000000000000000e+00,1.270735772230410099e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000002887e-01,2.547952857138743310e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.648511293012364876e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.360533915205547340e-01,6.360533915205547340e-01,1.247510598391009573e+01,0.000000000000000000e+00,1.247510598391009573e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000003064e-01,2.661472167652511045e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.703291678015005584e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.248899854314180491e-01,6.248899854314180491e-01,1.225615475126203080e+01,0.000000000000000000e+00,1.225615475126203080e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.400000000000003242e-01,2.776057578022355088e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.755124940609267492e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.143710426241654199e-01,6.143710426241654199e-01,1.204984357030054198e+01,0.000000000000000000e+00,1.204984357030054198e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000003419e-01,2.891651631512069387e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.804159746146815291e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.044641660724006105e-01,6.044641660724006105e-01,1.185553702842781476e+01,0.000000000000000000e+00,1.185553702842781476e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000003597e-01,3.008199786295765454e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.850538895070133139e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.951382170023424845e-01,5.951382170023424845e-01,1.167262439153204312e+01,0.000000000000000000e+00,1.167262439153204312e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000003775e-01,3.125650299135780408e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.894399421743832246e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.863632957452071803e-01,5.863632957452071803e-01,1.150051922843947239e+01,0.000000000000000000e+00,1.150051922843947239e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000003952e-01,3.243954111079334068e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.935872697793179720e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.781107214922470705e-01,5.781107214922470705e-01,1.133865901384388941e+01,0.000000000000000000e+00,1.133865901384388941e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000004130e-01,3.363064735277636053e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.975084541209531031e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.703530106598988514e-01,5.703530106598988514e-01,1.118650470397579255e+01,0.000000000000000000e+00,1.118650470397579255e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000004308e-01,3.482938147050378408e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.012155331904605049e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.630638537046344094e-01,5.630638537046344094e-01,1.104354028186510561e+01,0.000000000000000000e+00,1.104354028186510561e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000004485e-01,3.603532676327476092e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.047200133938046562e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.562180903319361436e-01,5.562180903319361436e-01,1.090927227110736197e+01,0.000000000000000000e+00,1.090927227110736197e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000004663e-01,3.724808902600731386e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.080328824288164791e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.497916831252452896e-01,5.497916831252452896e-01,1.078322921864037198e+01,0.000000000000000000e+00,1.078322921864037198e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000004841e-01,3.846729552512705985e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.111646227768433581e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.437616896823044277e-01,5.437616896823044277e-01,1.066496114824594166e+01,0.000000000000000000e+00,1.066496114824594166e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000005018e-01,3.969259400200114696e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.141252257498335254e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.381062333911889040e-01,5.381062333911889040e-01,1.055403898737140445e+01,0.000000000000000000e+00,1.055403898737140445e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000005196e-01,4.092365170495802507e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.169242060204033207e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.328044730093005610e-01,5.328044730093005610e-01,1.045005397047331464e+01,0.000000000000000000e+00,1.045005397047331464e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000005373e-01,4.216015445077987978e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.195706165541123855e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.278365712281927191e-01,5.278365712281927191e-01,1.035261702246991256e+01,0.000000000000000000e+00,1.035261702246991256e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000444e+00,4.340180571638808660e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.220730638588912731e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.231836624174308614e-01,5.231836624174308614e-01,1.026135812609179609e+01,0.000000000000000000e+00,1.026135812609179609e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000462e+00,4.464832576127052421e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.244397234654892603e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.188278197436958505e-01,5.188278197436958505e-01,1.017592567697902872e+01,0.000000000000000000e+00,1.017592567697902872e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000480e+00,4.589945078102820042e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.266783555542294604e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.147520218585966978e-01,5.147520218585966978e-01,1.009598583031921315e+01,0.000000000000000000e+00,1.009598583031921315e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000497e+00,4.715493209225244398e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.287963206466710142e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.109401193415561426e-01,5.109401193415561426e-01,1.002122184268174188e+01,0.000000000000000000e+00,1.002122184268174188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000515e+00,4.841453534878543685e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.308005952854753851e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.073768010738268774e-01,5.073768010738268774e-01,9.951333412501288223e+00,0.000000000000000000e+00,9.951333412501288223e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000533e+00,4.967803978926900177e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.326977876314289206e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.040475607071532860e-01,5.040475607071532860e-01,9.886036022417608038e+00,0.000000000000000000e+00,9.886036022417608038e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000551e+00,5.094523751575065207e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.344941529128477198e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.009386633765975372e-01,5.009386633765975372e-01,9.825060286404220022e+00,0.000000000000000000e+00,9.825060286404220022e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140000000000000568e+00,5.221593280299282602e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.361956086691955559e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.980371127922513796e-01,4.980371127922513796e-01,9.768151304328263507e+00,0.000000000000000000e+00,9.768151304328263507e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160000000000000586e+00,5.348994143802151546e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.378077497374625704e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.953306188294551715e-01,4.953306188294551715e-01,9.715068026287752900e+00,0.000000000000000000e+00,9.715068026287752900e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180000000000000604e+00,5.476709008935443102e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.393358629365029078e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.928075657221659411e-01,4.928075657221659411e-01,9.665582628778556895e+00,0.000000000000000000e+00,9.665582628778556895e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000622e+00,5.604721570526539631e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.407849414109850761e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.904569809495363808e-01,4.904569809495363808e-01,9.619479904457541863e+00,0.000000000000000000e+00,9.619479904457541863e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000639e+00,5.733016494037130872e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.421596986027675591e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.882685048918335435e-01,4.882685048918335435e-01,9.576556666994997968e+00,0.000000000000000000e+00,9.576556666994997968e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240000000000000657e+00,5.861579360976951758e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.434645818233045711e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.862323613186988469e-01,4.862323613186988469e-01,9.536621172252035095e+00,0.000000000000000000e+00,9.536621172252035095e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000675e+00,5.990396616990583123e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.447037854060730933e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.843393287605208264e-01,4.843393287605208264e-01,9.499492556778722729e+00,0.000000000000000000e+00,9.499492556778722729e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000693e+00,6.119455522531667135e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.458812634229559313e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.825807128024474091e-01,4.825807128024474091e-01,9.465000294408241643e+00,0.000000000000000000e+00,9.465000294408241643e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000711e+00,6.248744106036095980e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.470007419530167114e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.809483193303087933e-01,4.809483193303087933e-01,9.432983671521144586e+00,0.000000000000000000e+00,9.432983671521144586e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.320000000000000728e+00,6.378251119503852706e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.480657308961519369e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.794344287484779144e-01,4.794344287484779144e-01,9.403291281372521127e+00,0.000000000000000000e+00,9.403291281372521127e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340000000000000746e+00,6.507965996398041852e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.490795353277207802e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.780317711814227044e-01,4.780317711814227044e-01,9.375780537712596896e+00,0.000000000000000000e+00,9.375780537712596896e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.360000000000000764e+00,6.637878811769178933e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.500452663934450648e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.767335026633860440e-01,4.767335026633860440e-01,9.350317207787789187e+00,0.000000000000000000e+00,9.350317207787789187e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.380000000000000782e+00,6.767980244512963317e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.509658517466674343e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.755331823142043279e-01,4.755331823142043279e-01,9.326774964683183455e+00,0.000000000000000000e+00,9.326774964683183455e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000799e+00,6.898261541670419605e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.518440455324736593e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.744247504936959237e-01,4.744247504936959237e-01,9.305034958858005467e+00,0.000000000000000000e+00,9.305034958858005467e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.420000000000000817e+00,7.028714484680395058e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.526824379252587072e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.734025079222593524e-01,4.734025079222593524e-01,9.284985408631648340e+00,0.000000000000000000e+00,9.284985408631648340e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440000000000000835e+00,7.159331357495917203e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.534834642280686889e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.724610957512418441e-01,4.724610957512418441e-01,9.266521209297831518e+00,0.000000000000000000e+00,9.266521209297831518e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460000000000000853e+00,7.290104916477703201e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.542494135435092950e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.715954765632393575e-01,4.715954765632393575e-01,9.249543560477782478e+00,0.000000000000000000e+00,9.249543560477782478e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480000000000000870e+00,7.421028361980218646e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.549824370272110396e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.708009162796642499e-01,4.708009162796642499e-01,9.233959611267938072e+00,0.000000000000000000e+00,9.233959611267938072e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000888e+00,7.552095311547963874e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.556845557357968701e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700729669506549246e-01,4.700729669506549246e-01,9.219682122693280135e+00,0.000000000000000000e+00,9.219682122693280135e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.520000000000000906e+00,7.683299774642142754e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.563576680820463194e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.694074504006062187e-01,4.694074504006062187e-01,9.206629146942209019e+00,0.000000000000000000e+00,9.206629146942209019e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.540000000000000924e+00,7.814636128820462435e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.570035569105084905e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.688004427012359976e-01,4.688004427012359976e-01,9.194723722832151225e+00,0.000000000000000000e+00,9.194723722832151225e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.560000000000000941e+00,7.946099097295491465e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.576238962072064043e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.682482594431269241e-01,4.682482594431269241e-01,9.183893586935880649e+00,0.000000000000000000e+00,9.183893586935880649e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.580000000000000959e+00,8.077683727799792601e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.582202574573254861e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.677474417760215109e-01,4.677474417760215109e-01,9.174070899785641942e+00,0.000000000000000000e+00,9.174070899785641942e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000977e+00,8.209385372688794424e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.587941156648977614e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.672947431877910729e-01,4.672947431877910729e-01,9.165191986565101701e+00,0.000000000000000000e+00,9.165191986565101701e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.620000000000000995e+00,8.341199670215213580e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.593468550485070967e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.668871169918811237e-01,4.668871169918811237e-01,9.157197091696861690e+00,0.000000000000000000e+00,9.157197091696861690e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000001013e+00,8.473122526911605057e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.598797744269606635e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.665217044931355694e-01,4.665217044931355694e-01,9.150030146735215197e+00,0.000000000000000000e+00,9.150030146735215197e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.660000000000001030e+00,8.605150101020412334e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.603940923087128212e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.661958238021813861e-01,4.661958238021813861e-01,9.143638550979323654e+00,0.000000000000000000e+00,9.143638550979323654e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000001048e+00,8.737278786913614814e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.608909516986030130e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.659069592689875083e-01,4.659069592689875083e-01,9.137972964230431927e+00,0.000000000000000000e+00,9.137972964230431927e+00,0.000000000000000000e+00,0.000000000000000000e+00
