t,x,y,psi,u,v,r,tau_u_N,tau_r_Nm,F_port_kgf,F_stbd_kgf
2.080000000000000071e+00,1.891346381574945168e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129407284593727301e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.100000000000000089e+00,1.913934681782809344e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129422468514563516e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.120000000000000107e+00,1.936523270174963951e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129436129855940774e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.140000000000000124e+00,1.959112117853049284e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129448421252463142e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.160000000000000142e+00,1.981701198815777332e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129459480045752473e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.180000000000000160e+00,2.004290489668647979e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129469429815134873e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.200000000000000178e+00,2.026879969362722633e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129478381755418592e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.220000000000000195e+00,2.049469618959552708e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129486435916982279e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.240000000000000213e+00,2.072059421419647940e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129493682321885295e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.260000000000000231e+00,2.094649361412132205e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129500201968359097e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.280000000000000249e+00,2.117239425143465414e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129506067734812325e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.300000000000000266e+00,2.139829600203325910e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129511345193375815e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.319999999999999840e+00,2.162419875425935167e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129516093342021410e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.339999999999999858e+00,2.185010240765278056e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129520365263387616e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.359999999999999876e+00,2.207600687182829979e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129524208717635814e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.379999999999999893e+00,2.230191206546535909e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129527666675934405e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.399999999999999911e+00,2.252781791539914646e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129530777800504815e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.419999999999999929e+00,2.275372435580277131e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129533576876578849e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.439999999999999947e+00,2.297963132745139969e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129536095201076451e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.459999999999999964e+00,2.320553877706020174e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129538360932337282e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.479999999999999982e+00,2.343144665668864146e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129540399404804329e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.500000000000000000e+00,2.365735492320451439e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129542233412168306e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.520000000000000018e+00,2.388326353780173328e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129543883462133413e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.540000000000000036e+00,2.410917246556644855e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129545368005643757e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.560000000000000053e+00,2.433508167508668052e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129546703643132588e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.580000000000000071e+00,2.456099113810111145e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129547905310093192e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.600000000000000089e+00,2.478690082918308057e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129548986444045555e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.620000000000000107e+00,2.501281072545628703e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129549959134762638e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.640000000000000124e+00,2.523872080633897674e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129550834259433367e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.660000000000000142e+00,2.546463105331382426e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129551621604273137e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.680000000000000160e+00,2.569054144972084952e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129552329973939617e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.700000000000000178e+00,2.591645198057114463e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129552967289976229e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.720000000000000195e+00,2.614236263237925240e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129553540679384405e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.740000000000000213e+00,2.636827339301236695e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129554056554312957e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.760000000000000231e+00,2.659418425155466892e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129554520683756058e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.780000000000000249e+00,2.682009519818524534e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129554938258059860e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.800000000000000266e+00,2.704600622406827970e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129555313946960737e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.819999999999999840e+00,2.727191732125422874e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129555651951803075e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.839999999999999858e+00,2.749782848259094692e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129555956052518129e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.859999999999999876e+00,2.772373970164367929e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129556229649893551e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.879999999999999893e+00,2.794965097262312348e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129556475803601190e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.899999999999999911e+00,2.817556229032067705e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129556697266412613e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.919999999999999929e+00,2.840147365005019520e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129556896514981812e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.939999999999999947e+00,2.862738504759557934e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557075777540831e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.959999999999999964e+00,2.885329647916363704e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557237058817165e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
2.979999999999999982e+00,2.907920794134165821e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557382162452939e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.000000000000000000e+00,2.930511943105924555e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557512711173439e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.020000000000000018e+00,2.953103094555398656e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557630164935267e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.040000000000000036e+00,2.975694248234056261e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557735837252164e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.060000000000000053e+00,2.998285403918294012e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557830909883931e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.080000000000000071e+00,3.020876561406937721e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557916446052301e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.100000000000000089e+00,3.043467720518993058e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129557993402330762e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.120000000000000107e+00,3.066058881091620059e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558062639342442e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.140000000000000124e+00,3.088650042978312804e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558124931384189e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.160000000000000142e+00,3.111241206047260732e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558180975085202e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.180000000000000160e+00,3.133832370179875593e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558231397198576e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.200000000000000178e+00,3.156423535269463621e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558276761609470e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.220000000000000195e+00,3.179014701220033601e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558317575641624e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.240000000000000213e+00,3.201605867945223061e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558354295730371e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
3.260000000000000231e+00,3.224197035367331932e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558387332527669e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
